"name" "size" "coverage" "circular" "gc_content" "hit_to_vir_refseq" "hit_to_crasslike" "demovir" "vir_refseq" "crasslike" "ribo_prot_count" "pvogs_count" "integrase" "sample" "country" "vcontact_cluster" "crispr_host"
"577" "SRS051791_NODE_13_length_254040_cov_6.53883" 254040 6.53883 FALSE 29.72 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS051791" NA "VC_1858_1" NA
"578" "SRS051791_NODE_17_length_240470_cov_11.4022" 240470 11.4022 FALSE 31.77 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS051791" NA "VC_8794_2" NA
"580" "SRS051930_NODE_3_length_265804_cov_13.5733" 265804 13.5733 FALSE 40.01 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS051930" NA "VC_3542_0" NA
"581" "SRS051930_NODE_4_length_249295_cov_13.6604" 249295 13.6604 FALSE 38.08 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS051930" NA "VC_1820_0" "Centipeda"
"584" "SRS052227_NODE_5_length_248802_cov_64.6119" 248802 64.6119 TRUE 44.47 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS052227" NA "VC_1655_3" NA
"585" "SRS052227_NODE_9_length_213578_cov_180.751" 213578 180.751 FALSE 31.53 FALSE FALSE "Myoviridae" NA NA 0 73 FALSE "SRS052227" NA "VC_240_2" NA
"586" "SRS052518_NODE_3_length_247507_cov_49.7633" 247507 49.7633 FALSE 34.99 FALSE FALSE "Myoviridae" NA NA 0 97 FALSE "SRS052518" NA "VC_1419_0" NA
"587" "SRS052874_NODE_1_length_254381_cov_7.29062" 254381 7.29062 FALSE 29.33 FALSE FALSE "Myoviridae" NA NA 0 72 TRUE "SRS052874" NA NA NA
"589" "SRS053603_NODE_12_length_260069_cov_31.7757" 260069 31.7757 FALSE 32.64 FALSE FALSE "Myoviridae" NA NA 1 43 FALSE "SRS053603" NA NA "Prevotella"
"590" "SRS053603_NODE_13_length_255687_cov_6.73762" 255687 6.73762 FALSE 44.44 FALSE FALSE "Myoviridae" NA NA 0 52 FALSE "SRS053603" NA "VC_1655_3" NA
"591" "SRS053603_NODE_14_length_247524_cov_111.396" 247524 111.396 FALSE 33.15 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS053603" NA "VC_3828_3" NA
"592" "SRS053603_NODE_15_length_242549_cov_20.1006" 242549 20.1006 FALSE 31.61 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS053603" NA "VC_8794_2" NA
"593" "SRS053603_NODE_16_length_238418_cov_8.23113" 238418 8.23113 FALSE 37.23 FALSE FALSE "Myoviridae" NA NA 0 37 TRUE "SRS053603" NA NA NA
"594" "SRS053603_NODE_17_length_237382_cov_21.5829" 237382 21.5829 FALSE 35.85 FALSE FALSE "Myoviridae" NA NA 0 60 FALSE "SRS053603" NA "VC_1671_4" NA
"597" "SRS054430_NODE_1_length_338250_cov_25.6172" 338250 25.6172 FALSE 32.05 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS054430" NA "" NA
"598" "SRS054776_NODE_1_length_213596_cov_8.08699" 213596 8.08699 TRUE 31.17 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS054776" NA "VC_240_20" NA
"599" "SRS054976_NODE_1_length_261904_cov_63.9303" 261904 63.9303 FALSE 33.5 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS054976" NA "VC_4224_3" "Veillonella"
"600" "SRS054976_NODE_3_length_214319_cov_12.9654" 214319 12.9654 FALSE 52.53 FALSE FALSE "Siphoviridae" NA NA 0 31 FALSE "SRS054976" NA "VC_3139_14" NA
"601" "SRS055378_NODE_3_length_288199_cov_11.9509" 288199 11.9509 FALSE 27.85 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS055378" NA "VC_6797_0" NA
"605" "SRS055426_NODE_3_length_219386_cov_8.89281" 219386 8.89281 FALSE 36.67 FALSE FALSE "Myoviridae" NA NA 0 42 TRUE "SRS055426" NA NA "Prevotella"
"606" "SRS055450_NODE_1_length_249585_cov_125.511" 249585 125.511 FALSE 36.87 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS055450" NA "VC_635_20" "Streptococcus"
"607" "SRS056622_NODE_4_length_271258_cov_12.0151" 271258 12.0151 FALSE 32.09 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS056622" NA "VC_8803_6" NA
"609" "SRS057205_NODE_11_length_241494_cov_45.0098" 241494 45.0098 TRUE 33.64 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS057205" NA "VC_3541_1" NA
"610" "SRS057205_NODE_13_length_234839_cov_19.2687" 234839 19.2687 TRUE 30.13 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS057205" NA "VC_172_4" "Veillonella"
"611" "SRS057205_NODE_16_length_221621_cov_13.6727" 221621 13.6727 FALSE 31.23 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS057205" NA "VC_3234_2" "Veillonella"
"612" "SRS057205_NODE_20_length_206808_cov_6.89694" 206808 6.89694 FALSE 30.66 FALSE FALSE "Myoviridae" NA NA 0 22 FALSE "SRS057205" NA "VC_3143_0" "Fusobacterium"
"613" "SRS057355_NODE_1_length_251079_cov_131.6" 251079 131.6 FALSE 35 FALSE FALSE "Myoviridae" NA NA 0 97 FALSE "SRS057355" NA "VC_1419_0" NA
"614" "SRS057692_NODE_2_length_248922_cov_148.172" 248922 148.172 FALSE 44.53 FALSE FALSE "Myoviridae" NA NA 1 50 FALSE "SRS057692" NA "VC_1655_3" NA
"615" "SRS057692_NODE_3_length_237863_cov_33.8106" 237863 33.8106 FALSE 33.53 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS057692" NA "VC_1897_0" NA
"616" "SRS057791_NODE_1_length_257722_cov_9.38395" 257722 9.38395 FALSE 35.08 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS057791" NA "VC_178_6" NA
"617" "SRS057791_NODE_3_length_233971_cov_12.5602" 233971 12.5602 FALSE 29.6 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS057791" NA NA NA
"619" "SRS057791_NODE_5_length_230855_cov_4.96661" 230855 4.96661 FALSE 30.87 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS057791" NA NA NA
"621" "SRS058053_NODE_2_length_512149_cov_16.7725" 512149 16.7725 FALSE 47.41 FALSE FALSE "Myoviridae" NA NA 0 95 FALSE "SRS058053" NA NA "Actinomyces"
"623" "SRS058261_NODE_4_length_237709_cov_16.1925" 237709 16.1925 FALSE 32.86 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS058261" NA NA NA
"624" "SRS058336_NODE_1_length_511632_cov_48.6097" 511632 48.6097 FALSE 29.68 FALSE FALSE "Myoviridae" NA NA 0 144 TRUE "SRS058336" NA NA NA
"625" "SRS058336_NODE_9_length_281300_cov_122.572" 281300 122.572 FALSE 28.68 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS058336" NA "VC_6797_7" "Fusobacterium"
"626" "SRS058336_NODE_11_length_264937_cov_32.2153" 264937 32.2153 FALSE 33.9 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS058336" NA "VC_4224_3" NA
"628" "SRS058730_NODE_3_length_433775_cov_33.2125" 433775 33.2125 FALSE 47.32 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS058730" NA NA "Actinomyces"
"629" "SRS058730_NODE_4_length_272497_cov_41.7631" 272497 41.7631 FALSE 35.95 FALSE FALSE "Myoviridae" NA NA 0 91 FALSE "SRS058730" NA "" "Cardiobacterium"
"630" "SRS058808_NODE_7_length_260368_cov_38.0061" 260368 38.0061 TRUE 34.57 FALSE FALSE "Myoviridae" NA NA 0 76 FALSE "SRS058808" NA NA NA
"631" "SRS058808_NODE_9_length_233183_cov_12.3039" 233183 12.3039 FALSE 29.32 FALSE FALSE "Myoviridae" NA NA 0 44 TRUE "SRS058808" NA NA NA
"633" "SRS058808_NODE_14_length_201817_cov_39.8148" 201817 39.8148 FALSE 37.44 FALSE FALSE "Siphoviridae" NA NA 0 43 FALSE "SRS058808" NA "VC_12194_3" NA
"635" "SRS062544_NODE_7_length_242321_cov_26.3477" 242321 26.3477 FALSE 31.76 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS062544" NA "VC_1899_4" "Veillonella"
"636" "SRS062761_NODE_4_length_253110_cov_19.8388" 253110 19.8388 FALSE 33.03 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS062761" NA "VC_3828_3" NA
"638" "SRS062761_NODE_8_length_225204_cov_34.0657" 225204 34.0657 FALSE 39.13 FALSE FALSE "Myoviridae" NA NA 0 78 FALSE "SRS062761" NA "VC_2385_1" NA
"639" "SRS062878_NODE_1_length_233848_cov_7.29636" 233848 7.29636 FALSE 32.77 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS062878" NA "VC_1897_5" "Veillonella"
"640" "SRS062878_NODE_2_length_230946_cov_6.27076" 230946 6.27076 FALSE 41.77 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS062878" NA "VC_174_0" "Selenomonas"
"641" "SRS063193_NODE_2_length_285293_cov_11.7327" 285293 11.7327 FALSE 52.48 FALSE FALSE "Siphoviridae" NA NA 0 43 TRUE "SRS063193" NA NA NA
"642" "SRS063193_NODE_3_length_242112_cov_9.37158" 242112 9.37158 FALSE 31.97 FALSE FALSE "Myoviridae" NA NA 0 29 FALSE "SRS063193" NA "VC_3143_10" "Fusobacterium"
"643" "SRS063193_NODE_4_length_237872_cov_5.20657" 237872 5.20657 FALSE 33.5 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS063193" NA "VC_1897_0" NA
"644" "SRS063193_NODE_5_length_227095_cov_60.6366" 227095 60.6366 TRUE 39.14 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS063193" NA "VC_2385_1" NA
"645" "SRS063272_NODE_2_length_213128_cov_10.6379" 213128 10.6379 FALSE 26.41 FALSE FALSE "Myoviridae" NA NA 0 42 TRUE "SRS063272" NA NA NA
"646" "SRS063288_NODE_2_length_242314_cov_12.5538" 242314 12.5538 TRUE 33.6 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS063288" NA "VC_3541_1" NA
"647" "SRS063288_NODE_3_length_241415_cov_23.0731" 241415 23.0731 FALSE 29.85 FALSE FALSE "Myoviridae" NA NA 0 64 FALSE "SRS063288" NA NA NA
"648" "SRS063603_NODE_10_length_226102_cov_9.39338" 226102 9.39338 FALSE 41.4 FALSE FALSE "Myoviridae" NA NA 0 59 FALSE "SRS063603" NA "" "Selenomonas"
"651" "SRS064423_NODE_6_length_240050_cov_6.58861" 240050 6.58861 FALSE 31.75 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS064423" NA "VC_8794_2" NA
"652" "SRS064423_NODE_9_length_210989_cov_21.0765" 210989 21.0765 TRUE 32.55 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS064423" NA "VC_1774_10" NA
"653" "SRS064423_NODE_10_length_210929_cov_17.6098" 210929 17.6098 FALSE 31.36 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS064423" NA "VC_2700_4" NA
"654" "SRS064449_NODE_2_length_244440_cov_9.6141" 244440 9.6141 FALSE 32.99 FALSE FALSE "Siphoviridae" NA NA 0 47 TRUE "SRS064449" NA "VC_1977_0" NA
"655" "SRS064774_NODE_1_length_344276_cov_20.7501" 344276 20.7501 FALSE 36.5 FALSE FALSE "Myoviridae" NA NA 0 61 TRUE "SRS064774" NA "VC_7832_10" NA
"656" "SRS064774_NODE_3_length_329409_cov_20.1042" 329409 20.1042 FALSE 29.48 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS064774" NA NA NA
"657" "SRS064774_NODE_5_length_238650_cov_8.65785" 238650 8.65785 FALSE 33.66 FALSE FALSE "Myoviridae" NA NA 0 83 FALSE "SRS064774" NA "VC_3541_1" NA
"658" "SRS064774_NODE_6_length_227588_cov_26.041" 227588 26.041 FALSE 31.48 FALSE FALSE "Myoviridae" NA NA 0 62 FALSE "SRS064774" NA "VC_1769_9" NA
"659" "SRS065099_NODE_6_length_232979_cov_10.3215" 232979 10.3215 TRUE 42.35 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS065099" NA "" NA
"661" "SRS065278_NODE_7_length_243535_cov_8.33136" 243535 8.33136 FALSE 31.74 FALSE FALSE "Myoviridae" NA NA 0 71 FALSE "SRS065278" NA "VC_8794_2" NA
"662" "SRS065278_NODE_11_length_210989_cov_27.745" 210989 27.745 TRUE 32.55 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS065278" NA "VC_1774_10" NA
"663" "SRS065310_NODE_1_length_343198_cov_29.8468" 343198 29.8468 FALSE 29.3 FALSE FALSE "Myoviridae" NA NA 0 107 TRUE "SRS065310" NA NA NA
"665" "SRS074682_NODE_9_length_271484_cov_41.3396" 271484 41.3396 FALSE 49.43 FALSE FALSE "Siphoviridae" NA NA 1 45 FALSE "SRS074682" NA "VC_7508_3" "Rothia"
"666" "SRS074970_NODE_2_length_252867_cov_14.3302" 252867 14.3302 FALSE 45.64 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS074970" NA "VC_8879_7" NA
"667" "SRS075084_NODE_1_length_290557_cov_24.7838" 290557 24.7838 FALSE 30.82 FALSE FALSE "Myoviridae" NA NA 0 44 TRUE "SRS075084" NA "VC_1759_2" NA
"668" "SRS075353_NODE_6_length_272621_cov_49.5646" 272621 49.5646 FALSE 35.95 FALSE FALSE "Myoviridae" NA NA 0 91 FALSE "SRS075353" NA "" "Cardiobacterium"
"669" "SRS075353_NODE_8_length_247903_cov_20.2776" 247903 20.2776 FALSE 47.3 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS075353" NA "VC_6381_14" "Actinomyces"
"670" "SRS075353_NODE_13_length_202533_cov_29.7284" 202533 29.7284 FALSE 39.2 FALSE FALSE "Myoviridae" NA NA 0 85 FALSE "SRS075353" NA "VC_4608_2" NA
"671" "SRS076926_NODE_9_length_244723_cov_9.31781" 244723 9.31781 FALSE 30.93 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS076926" NA "VC_2166_3" "Veillonella"
"672" "SRS076951_NODE_6_length_290822_cov_12.1577" 290822 12.1577 FALSE 30.37 FALSE FALSE "Myoviridae" NA NA 0 47 TRUE "SRS076951" NA NA NA
"673" "SRS076951_NODE_8_length_243417_cov_13.7537" 243417 13.7537 TRUE 31.76 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS076951" NA "VC_8794_2" NA
"674" "SRS076951_NODE_9_length_234380_cov_25.5243" 234380 25.5243 FALSE 31.87 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS076951" NA "VC_1899_4" "Veillonella"
"675" "SRS076951_NODE_11_length_217448_cov_11.5331" 217448 11.5331 FALSE 39.38 FALSE FALSE "Myoviridae" NA NA 0 44 TRUE "SRS076951" NA "" NA
"676" "SRS077075_NODE_3_length_226767_cov_51.2337" 226767 51.2337 TRUE 39.12 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS077075" NA "VC_2385_1" NA
"678" "SRS077092_NODE_12_length_226768_cov_244.809" 226768 244.809 TRUE 39.13 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS077092" NA "VC_2385_1" NA
"679" "SRS077508_NODE_11_length_258522_cov_10.5592" 258522 10.5592 FALSE 33.53 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS077508" NA "VC_4224_3" "Veillonella"
"680" "SRS077508_NODE_15_length_231905_cov_12.6451" 231905 12.6451 FALSE 31 FALSE FALSE "Myoviridae" NA NA 0 35 TRUE "SRS077508" NA "VC_9158_0" NA
"681" "SRS077520_NODE_5_length_493539_cov_50.4933" 493539 50.4933 FALSE 47.53 FALSE FALSE "Myoviridae" NA NA 0 87 TRUE "SRS077520" NA NA "Actinomyces"
"685" "SRS077736_NODE_12_length_305341_cov_14.9068" 305341 14.9068 FALSE 29.43 FALSE FALSE "Myoviridae" NA NA 0 83 TRUE "SRS077736" NA "VC_1674_0" "Streptococcus"
"687" "SRS077763_NODE_6_length_253849_cov_47.9736" 253849 47.9736 FALSE 33.05 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS077763" NA "VC_3828_3" NA
"688" "SRS077855_NODE_3_length_295515_cov_42.3401" 295515 42.3401 FALSE 49.82 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS077855" NA "" NA
"689" "SRS077855_NODE_7_length_251157_cov_12.0173" 251157 12.0173 FALSE 34.96 FALSE FALSE "Myoviridae" NA NA 0 49 TRUE "SRS077855" NA NA NA
"690" "SRS077861_NODE_7_length_242192_cov_6.76531" 242192 6.76531 FALSE 47.42 FALSE FALSE "Myoviridae" NA NA 0 25 TRUE "SRS077861" NA NA "Actinomyces"
"691" "SRS077861_NODE_10_length_218580_cov_14.8199" 218580 14.8199 FALSE 37.45 FALSE FALSE "Myoviridae" NA NA 1 37 TRUE "SRS077861" NA NA NA
"692" "SRS078182_NODE_3_length_278864_cov_256.064" 278864 256.064 FALSE 31.23 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS078182" NA "VC_2700_6" NA
"693" "SRS078182_NODE_8_length_260353_cov_93.28" 260353 93.28 FALSE 26.4 FALSE FALSE "Myoviridae" NA NA 0 45 TRUE "SRS078182" NA "" NA
"694" "SRS078182_NODE_9_length_253018_cov_13.8757" 253018 13.8757 FALSE 35.18 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS078182" NA "VC_178_6" NA
"695" "SRS078182_NODE_11_length_225687_cov_8.72584" 225687 8.72584 FALSE 29.7 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS078182" NA "VC_2881_10" "Lachnoanaerobaculum"
"696" "SRS078254_NODE_11_length_216535_cov_18.7799" 216535 18.7799 FALSE 38.71 FALSE FALSE "Siphoviridae" NA NA 0 36 FALSE "SRS078254" NA "VC_7054_13" NA
"697" "SRS078419_NODE_2_length_290472_cov_24.5721" 290472 24.5721 FALSE 39.1 FALSE FALSE "Myoviridae" NA NA 0 48 TRUE "SRS078419" NA "" NA
"698" "SRS078425_NODE_1_length_226348_cov_18.355" 226348 18.355 TRUE 31.52 FALSE FALSE "Myoviridae" NA NA 0 63 FALSE "SRS078425" NA "VC_1769_9" NA
"699" "SRS078431_NODE_11_length_258293_cov_26.0675" 258293 26.0675 TRUE 36.91 FALSE FALSE "Myoviridae" NA NA 0 98 FALSE "SRS078431" NA "VC_1419_6" "Neisseria"
"700" "SRS078671_NODE_1_length_228149_cov_39.5138" 228149 39.5138 TRUE 39.09 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS078671" NA "VC_2385_1" NA
"701" "SRS078677_NODE_7_length_263796_cov_15.3008" 263796 15.3008 TRUE 41.35 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS078677" NA "VC_3069_2" NA
"702" "SRS098498_NODE_3_length_283362_cov_36.4425" 283362 36.4425 FALSE 31.13 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS098498" NA "VC_2700_6" NA
"703" "SRS098498_NODE_7_length_241579_cov_31.9786" 241579 31.9786 FALSE 32.8 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS098498" NA "VC_3828_3" NA
"704" "SRS098498_NODE_8_length_237971_cov_29.0708" 237971 29.0708 FALSE 31.71 FALSE FALSE "Myoviridae" NA NA 0 72 FALSE "SRS098498" NA "VC_8794_2" NA
"706" "SRS098498_NODE_15_length_221363_cov_23.0626" 221363 23.0626 FALSE 30.3 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS098498" NA "VC_172_4" "Veillonella"
"708" "SRS098735_NODE_1_length_265971_cov_16.2861" 265971 16.2861 FALSE 40.01 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS098735" NA "VC_3542_0" NA
"709" "SRS098735_NODE_2_length_239187_cov_11.7302" 239187 11.7302 FALSE 36.88 FALSE FALSE "Myoviridae" NA NA 0 52 TRUE "SRS098735" NA "VC_635_19" "Streptococcus"
"710" "SRS098867_NODE_2_length_351634_cov_10.3937" 351634 10.3937 FALSE 33.71 FALSE FALSE "Myoviridae" NA NA 0 78 TRUE "SRS098867" NA NA NA
"711" "SRS098867_NODE_7_length_276841_cov_62.8583" 276841 62.8583 FALSE 50.58 FALSE FALSE "Siphoviridae" NA NA 0 36 FALSE "SRS098867" NA NA NA
"712" "SRS098867_NODE_11_length_229051_cov_63.7156" 229051 63.7156 TRUE 39.09 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS098867" NA "VC_2385_1" NA
"713" "SRS100027_NODE_8_length_243415_cov_56.0759" 243415 56.0759 FALSE 59.68 FALSE FALSE "Myoviridae" NA NA 1 50 FALSE "SRS100027" NA NA "Atopobium"
"714" "SRS100027_NODE_12_length_200300_cov_26.8222" 200300 26.8222 FALSE 36.69 FALSE FALSE "Unassigned" NA NA 0 34 FALSE "SRS100027" NA "VC_7054_6" NA
"715" "SRS100033_NODE_1_length_420969_cov_11.4015" 420969 11.4015 FALSE 55.37 FALSE FALSE "Myoviridae" NA NA 1 78 FALSE "SRS100033" NA "" "Actinomyces"
"716" "SRS100033_NODE_7_length_252183_cov_17.0524" 252183 17.0524 FALSE 42.32 FALSE FALSE "Siphoviridae" NA NA 1 42 FALSE "SRS100033" NA "" "Rothia"
"717" "SRS101382_NODE_1_length_254822_cov_57.3005" 254822 57.3005 TRUE 44.51 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS101382" NA "VC_1655_3" NA
"718" "SRS101382_NODE_2_length_206633_cov_23.4802" 206633 23.4802 FALSE 33.45 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS101382" NA "VC_1897_0" NA
"719" "SRS101388_NODE_5_length_259202_cov_13.0149" 259202 13.0149 FALSE 32.57 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS101388" NA "VC_8803_5" NA
"720" "SRS101388_NODE_8_length_226735_cov_48.6534" 226735 48.6534 FALSE 47.15 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS101388" NA NA NA
"721" "SRS101388_NODE_10_length_222966_cov_7.54998" 222966 7.54998 FALSE 42.42 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS101388" NA "" NA
"722" "SRS101388_NODE_11_length_211332_cov_17.1012" 211332 17.1012 TRUE 31.3 FALSE FALSE "Myoviridae" NA NA 0 66 FALSE "SRS101388" NA "VC_240_20" NA
"723" "SRS101439_NODE_4_length_223636_cov_138.906" 223636 138.906 FALSE 31.47 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS101439" NA "VC_1769_9" NA
"724" "SRS101445_NODE_1_length_528946_cov_14.7236" 528946 14.7236 FALSE 47.5 FALSE FALSE "Myoviridae" NA NA 0 86 TRUE "SRS101445" NA NA "Streptococcus"
"725" "SRS103943_NODE_1_length_276799_cov_5.82749" 276799 5.82749 TRUE 33.66 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS103943" NA "VC_703_0" NA
"726" "SRS103983_NODE_3_length_276788_cov_4.76689" 276788 4.76689 FALSE 33.67 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS103983" NA "VC_703_0" NA
"727" "SRS103983_NODE_4_length_267175_cov_16.879" 267175 16.879 TRUE 39.99 FALSE FALSE "Myoviridae" NA NA 0 89 FALSE "SRS103983" NA "VC_3542_0" NA
"728" "SRS103983_NODE_5_length_260779_cov_4.3186" 260779 4.3186 FALSE 36.02 FALSE FALSE "Myoviridae" NA NA 0 61 TRUE "SRS103983" NA "VC_635_25" NA
"730" "SRS104165_NODE_15_length_239970_cov_9.30182" 239970 9.30182 FALSE 31.74 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS104165" NA "VC_8794_2" NA
"732" "SRS104830_NODE_9_length_256109_cov_17.9872" 256109 17.9872 FALSE 33.05 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS104830" NA "VC_3828_3" NA
"733" "SRS104830_NODE_10_length_236940_cov_7.68592" 236940 7.68592 FALSE 32.94 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS104830" NA "VC_1897_5" "Veillonella"
"734" "SRS104830_NODE_11_length_233211_cov_13.6689" 233211 13.6689 TRUE 30.19 FALSE FALSE "Myoviridae" NA NA 0 73 TRUE "SRS104830" NA "VC_172_4" "Veillonella"
"735" "SRS104830_NODE_15_length_214630_cov_6.09823" 214630 6.09823 FALSE 31.53 FALSE FALSE "Myoviridae" NA NA 0 37 FALSE "SRS104830" NA NA "Veillonella"
"736" "SRS104830_NODE_17_length_204042_cov_9.71334" 204042 9.71334 TRUE 38.82 FALSE FALSE "Other" NA NA 0 47 FALSE "SRS104830" NA "VC_2465_0" NA
"737" "SRS104842_NODE_6_length_283092_cov_5.96904" 283092 5.96904 FALSE 38.26 FALSE FALSE "Myoviridae" NA NA 0 54 FALSE "SRS104842" NA "VC_4192_1" NA
"738" "SRS105068_NODE_3_length_229215_cov_10.9169" 229215 10.9169 FALSE 34.01 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS105068" NA "VC_4224_3" NA
"739" "SRS105100_NODE_3_length_404081_cov_137.777" 404081 137.777 FALSE 32.36 FALSE FALSE "Myoviridae" NA NA 0 75 TRUE "SRS105100" NA "VC_4090_1" NA
"740" "SRS105100_NODE_4_length_363612_cov_57.8741" 363612 57.8741 FALSE 47.55 FALSE FALSE "Myoviridae" NA NA 0 67 TRUE "SRS105100" NA NA NA
"741" "SRS105100_NODE_6_length_330445_cov_6.98355" 330445 6.98355 FALSE 32.22 FALSE FALSE "Siphoviridae" NA NA 0 30 FALSE "SRS105100" NA "VC_3157_6" "Streptococcus"
"742" "SRS105100_NODE_9_length_273110_cov_7.31174" 273110 7.31174 FALSE 33.71 FALSE FALSE "Myoviridae" NA NA 0 106 FALSE "SRS105100" NA "VC_703_0" NA
"744" "SRS105100_NODE_13_length_202656_cov_21.3065" 202656 21.3065 FALSE 42 FALSE FALSE "Myoviridae" NA NA 0 43 TRUE "SRS105100" NA NA NA
"745" "SRS105100_NODE_14_length_202315_cov_9.26293" 202315 9.26293 FALSE 39.16 FALSE FALSE "Myoviridae" NA NA 0 85 FALSE "SRS105100" NA "VC_4608_2" NA
"746" "SRS105121_NODE_2_length_253326_cov_14.0658" 253326 14.0658 TRUE 37.17 FALSE FALSE "Myoviridae" NA NA 0 94 FALSE "SRS105121" NA "VC_1419_6" NA
"747" "SRS142483_NODE_2_length_396818_cov_26.1623" 396818 26.1623 FALSE 39.34 FALSE FALSE "Myoviridae" NA NA 0 168 FALSE "SRS142483" NA "VC_4608_2" NA
"748" "SRS142483_NODE_6_length_319479_cov_13.484" 319479 13.484 FALSE 51.41 FALSE FALSE "Siphoviridae" NA NA 1 57 FALSE "SRS142483" NA "VC_8391_3" NA
"749" "SRS142483_NODE_8_length_267299_cov_53.3807" 267299 53.3807 TRUE 41.27 FALSE FALSE "Myoviridae" NA NA 0 83 FALSE "SRS142483" NA "VC_3069_2" NA
"751" "SRS142483_NODE_10_length_257797_cov_15.6928" 257797 15.6928 TRUE 32.33 FALSE FALSE "Myoviridae" NA NA 0 78 FALSE "SRS142483" NA NA NA
"752" "SRS142483_NODE_14_length_231261_cov_33.5263" 231261 33.5263 FALSE 36.89 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS142483" NA "VC_8834_0" NA
