"name" "size" "coverage" "circular" "gc_content" "hit_to_vir_refseq" "hit_to_crasslike" "demovir" "vir_refseq" "crasslike" "ribo_prot_count" "pvogs_count" "integrase" "sample" "country" "vcontact_cluster" "crispr_host"
"118699" "SRS019974_NODE_2_length_240432_cov_14.8021" 240432 14.8021 TRUE 33.66 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS019974" "US" "VC_3541_1" NA
"118700" "SRS019974_NODE_5_length_212452_cov_32.3116" 212452 32.3116 TRUE 34.81 FALSE FALSE "Myoviridae" NA NA 0 36 FALSE "SRS019974" "US" "VC_3903_1" NA
"118931" "SRS019980_NODE_2_length_264211_cov_18.0734" 264211 18.0734 FALSE 49.42 FALSE FALSE "Siphoviridae" NA NA 1 52 TRUE "SRS019980" "US" NA "Rothia"
"118932" "SRS019980_NODE_4_length_221502_cov_12.7505" 221502 12.7505 FALSE 38.64 FALSE FALSE "Siphoviridae" NA NA 0 37 FALSE "SRS019980" "US" "VC_7054_13" NA
"119092" "SRS020220_NODE_1_length_341536_cov_47.3239" 341536 47.3239 FALSE 36.44 FALSE FALSE "Myoviridae" NA NA 0 62 TRUE "SRS020220" "US" "VC_7832_10" NA
"119093" "SRS020220_NODE_2_length_251894_cov_17.728" 251894 17.728 FALSE 32.96 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS020220" "US" "VC_3828_3" NA
"119094" "SRS020220_NODE_3_length_236702_cov_12.9832" 236702 12.9832 TRUE 32.65 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS020220" "US" "VC_1897_5" "Veillonella"
"120191" "SRS020340_NODE_4_length_240622_cov_15.5011" 240622 15.5011 TRUE 32.83 FALSE FALSE "Siphoviridae" NA NA 0 33 FALSE "SRS020340" "US" "VC_8372_0" NA
"120192" "SRS020340_NODE_5_length_239043_cov_83.6127" 239043 83.6127 TRUE 30.94 FALSE FALSE "Myoviridae" NA NA 0 52 FALSE "SRS020340" "US" "VC_2166_3" "Veillonella"
"120292" "SRS020856_NODE_1_length_552925_cov_28.4381" 552925 28.4381 FALSE 32.35 FALSE FALSE "Myoviridae" NA NA 0 89 TRUE "SRS020856" "US" "VC_4090_0" NA
"120293" "SRS020856_NODE_4_length_284952_cov_76.6852" 284952 76.6852 TRUE 31.25 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS020856" "US" "VC_3234_0" "Veillonella"
"120294" "SRS020856_NODE_8_length_227958_cov_7.82357" 227958 7.82357 TRUE 39.1 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS020856" "US" "VC_2385_1" NA
"120532" "SRS021477_NODE_16_length_200284_cov_14.2159" 200284 14.2159 FALSE 48.05 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS021477" "US" "VC_6381_15" "Actinomyces"
"120926" "SRS021496_NODE_1_length_240402_cov_149.603" 240402 149.603 FALSE 28.7 FALSE FALSE "Myoviridae" NA NA 0 31 FALSE "SRS021496" "US" "VC_6797_7" NA
"121397" "SRS021954_NODE_8_length_240493_cov_16.5097" 240493 16.5097 FALSE 39.66 FALSE FALSE "Siphoviridae" NA NA 0 44 TRUE "SRS021954" "US" "" NA
"121398" "SRS021954_NODE_10_length_237528_cov_152.321" 237528 152.321 FALSE 32.75 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS021954" "US" "VC_1897_5" "Veillonella"
"121399" "SRS021954_NODE_11_length_228336_cov_22.7377" 228336 22.7377 FALSE 39.13 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS021954" "US" "VC_2385_1" NA
"121946" "SRS022083_NODE_5_length_256959_cov_38.953" 256959 38.953 TRUE 36.95 FALSE FALSE "Myoviridae" NA NA 0 99 FALSE "SRS022083" "US" "VC_1419_6" "Neisseria"
"122216" "SRS022143_NODE_5_length_249219_cov_7.58485" 249219 7.58485 TRUE 38.13 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS022143" "US" "VC_1820_0" "Centipeda"
"122217" "SRS022143_NODE_6_length_231650_cov_60.5078" 231650 60.5078 FALSE 30.44 FALSE FALSE "Myoviridae" NA NA 0 38 FALSE "SRS022143" "US" "" NA
"122219" "SRS022143_NODE_9_length_204796_cov_9.87473" 204796 9.87473 TRUE 33.63 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS022143" "US" "VC_3541_1" NA
"122712" "SRS022530_NODE_3_length_462844_cov_13.3093" 462844 13.3093 FALSE 26.48 FALSE FALSE "Myoviridae" NA NA 0 98 TRUE "SRS022530" "US" NA NA
"122713" "SRS022530_NODE_8_length_276872_cov_26.2922" 276872 26.2922 FALSE 28.77 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS022530" "US" "VC_6797_7" NA
"122715" "SRS022530_NODE_12_length_242324_cov_7.65304" 242324 7.65304 TRUE 33.6 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS022530" "US" "VC_3541_1" NA
"122716" "SRS022530_NODE_13_length_234403_cov_14.7428" 234403 14.7428 FALSE 33.9 FALSE FALSE "Unassigned" NA NA 0 41 TRUE "SRS022530" "US" "VC_7654_6" NA
"122717" "SRS022530_NODE_14_length_232394_cov_22.9741" 232394 22.9741 FALSE 50.06 FALSE FALSE "Siphoviridae" NA NA 0 37 FALSE "SRS022530" "US" "" NA
"122718" "SRS022530_NODE_16_length_231249_cov_28.4817" 231249 28.4817 TRUE 32.79 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS022530" "US" "VC_1774_11" NA
"122954" "SRS022536_NODE_5_length_391472_cov_27.173" 391472 27.173 FALSE 47.46 FALSE FALSE "Myoviridae" NA NA 0 78 FALSE "SRS022536" "US" NA "Actinomyces"
"122955" "SRS022536_NODE_7_length_277923_cov_5.65299" 277923 5.65299 FALSE 38.32 FALSE FALSE "Myoviridae" NA NA 0 54 FALSE "SRS022536" "US" "VC_4192_1" NA
"122956" "SRS022536_NODE_13_length_232920_cov_30.3865" 232920 30.3865 FALSE 42.36 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS022536" "US" "" NA
"123198" "SRS022602_NODE_2_length_268354_cov_15.8128" 268354 15.8128 TRUE 41.31 FALSE FALSE "Myoviridae" NA NA 0 83 FALSE "SRS022602" "US" "VC_3069_2" NA
"123199" "SRS022602_NODE_3_length_241777_cov_6.06737" 241777 6.06737 FALSE 48.49 FALSE FALSE "Unassigned" NA NA 0 37 TRUE "SRS022602" "US" NA NA
"123200" "SRS022602_NODE_4_length_227972_cov_46.9582" 227972 46.9582 FALSE 39.11 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS022602" "US" "VC_2385_1" NA
"123705" "SRS022621_NODE_1_length_281825_cov_109.882" 281825 109.882 FALSE 28.75 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS022621" "US" "VC_6797_7" "Fusobacterium"
"123706" "SRS022621_NODE_2_length_247584_cov_14.2696" 247584 14.2696 FALSE 45.81 FALSE FALSE "Myoviridae" NA NA 0 36 FALSE "SRS022621" "US" "VC_8879_7" NA
"123707" "SRS022621_NODE_4_length_228022_cov_16.4568" 228022 16.4568 FALSE 39.12 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS022621" "US" "VC_2385_1" NA
"124001" "SRS022625_NODE_1_length_227830_cov_47.8578" 227830 47.8578 FALSE 39.11 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS022625" "US" "VC_2385_1" NA
"124686" "SRS023352_NODE_1_length_277842_cov_25.544" 277842 25.544 FALSE 31.18 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS023352" "US" "VC_2700_6" NA
"124687" "SRS023352_NODE_2_length_275222_cov_16.6399" 275222 16.6399 TRUE 45.38 FALSE FALSE "Myoviridae" NA NA 0 38 FALSE "SRS023352" "US" "VC_8879_7" NA
"124938" "SRS023358_NODE_1_length_276734_cov_13.5505" 276734 13.5505 FALSE 33.68 FALSE FALSE "Myoviridae" NA NA 0 106 FALSE "SRS023358" "US" "VC_703_0" NA
"125268" "SRS023538_NODE_1_length_533858_cov_79.7108" 533858 79.7108 TRUE 47.58 FALSE FALSE "Myoviridae" NA NA 0 94 TRUE "SRS023538" "US" NA "Actinomyces"
"125269" "SRS023538_NODE_2_length_203423_cov_44.5816" 203423 44.5816 FALSE 39.16 FALSE FALSE "Myoviridae" NA NA 0 87 FALSE "SRS023538" "US" "VC_4608_2" NA
"125471" "SRS023595_NODE_1_length_265806_cov_8.79388" 265806 8.79388 FALSE 40.02 FALSE FALSE "Myoviridae" NA NA 0 88 FALSE "SRS023595" "US" "VC_3542_0" NA
"125472" "SRS023595_NODE_6_length_237116_cov_50.1246" 237116 50.1246 TRUE 30.98 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS023595" "US" "VC_2166_3" "Veillonella"
"125766" "SRS023617_NODE_3_length_349241_cov_34.1172" 349241 34.1172 FALSE 36.41 FALSE FALSE "Myoviridae" NA NA 0 63 TRUE "SRS023617" "US" "VC_7832_10" "Prevotella"
"125770" "SRS023617_NODE_8_length_259108_cov_17.7553" 259108 17.7553 FALSE 60.37 FALSE FALSE "Siphoviridae" NA NA 1 54 FALSE "SRS023617" "US" NA "Atopobium"
"125771" "SRS023617_NODE_9_length_257775_cov_8.88561" 257775 8.88561 FALSE 53.37 FALSE FALSE "Siphoviridae" NA NA 0 33 FALSE "SRS023617" "US" "" NA
"125772" "SRS023617_NODE_15_length_203716_cov_27.2647" 203716 27.2647 FALSE 32.08 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS023617" "US" "VC_3903_0" "Oribacterium"
"127522" "SRS024015_NODE_1_length_343863_cov_14.469" 343863 14.469 TRUE 36.43 FALSE FALSE "Myoviridae" NA NA 0 61 TRUE "SRS024015" "US" "VC_7832_10" NA
"127523" "SRS024015_NODE_4_length_237762_cov_25.9949" 237762 25.9949 TRUE 32.77 FALSE FALSE "Myoviridae" NA NA 0 46 FALSE "SRS024015" "US" "VC_1897_5" "Veillonella"
"127981" "SRS024081_NODE_12_length_230903_cov_14.6415" 230903 14.6415 FALSE 32.69 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS024081" "US" "VC_1774_11" NA
"127984" "SRS024081_NODE_17_length_203718_cov_7.10722" 203718 7.10722 FALSE 31.57 FALSE FALSE "Myoviridae" NA NA 0 64 FALSE "SRS024081" "US" "VC_240_3" NA
"128489" "SRS024132_NODE_13_length_231123_cov_12.8804" 231123 12.8804 FALSE 41.81 FALSE FALSE "Myoviridae" NA NA 0 53 TRUE "SRS024132" "US" NA NA
"128490" "SRS024132_NODE_17_length_224177_cov_10.5024" 224177 10.5024 FALSE 38.94 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS024132" "US" "" NA
"128800" "SRS024138_NODE_2_length_250931_cov_188.999" 250931 188.999 TRUE 35 FALSE FALSE "Myoviridae" NA NA 0 100 FALSE "SRS024138" "US" "VC_1419_0" NA
"128983" "SRS024140_NODE_1_length_305546_cov_24.0133" 305546 24.0133 TRUE 29.61 FALSE FALSE "Myoviridae" NA NA 0 54 TRUE "SRS024140" "US" "" NA
"128984" "SRS024140_NODE_2_length_257726_cov_8.82234" 257726 8.82234 FALSE 36.96 FALSE FALSE "Myoviridae" NA NA 0 98 FALSE "SRS024140" "US" "VC_1419_6" "Neisseria"
"129019" "SRS024144_NODE_4_length_258083_cov_18.8003" 258083 18.8003 FALSE 36.93 FALSE FALSE "Myoviridae" NA NA 0 97 FALSE "SRS024144" "US" "VC_1419_6" "Neisseria"
"129548" "SRS024318_NODE_1_length_214015_cov_13.9052" 214015 13.9052 TRUE 46.29 FALSE FALSE "Myoviridae" NA NA 0 34 FALSE "SRS024318" "US" "VC_8879_7" NA
"129820" "SRS024355_NODE_2_length_320741_cov_15.8487" 320741 15.8487 FALSE 51.26 FALSE FALSE "Siphoviridae" NA NA 1 59 FALSE "SRS024355" "US" "VC_8391_3" NA
"130346" "SRS024441_NODE_2_length_237073_cov_35.9185" 237073 35.9185 TRUE 32.42 FALSE FALSE "Myoviridae" NA NA 0 69 TRUE "SRS024441" "US" "VC_1774_11" NA
"130347" "SRS024441_NODE_3_length_233721_cov_36.6146" 233721 36.6146 TRUE 45.69 FALSE FALSE "Myoviridae" NA NA 0 30 FALSE "SRS024441" "US" "VC_8879_7" NA
"130577" "SRS024447_NODE_1_length_212514_cov_9.48817" 212514 9.48817 FALSE 31.26 FALSE FALSE "Myoviridae" NA NA 0 71 FALSE "SRS024447" "US" "VC_240_20" NA
"131074" "SRS024580_NODE_6_length_248708_cov_26.9506" 248708 26.9506 FALSE 52.48 FALSE FALSE "Siphoviridae" NA NA 0 39 FALSE "SRS024580" "US" "VC_3139_14" NA
"131075" "SRS024580_NODE_7_length_236036_cov_13.7016" 236036 13.7016 FALSE 33.01 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS024580" "US" "VC_1897_5" "Veillonella"
"131076" "SRS024580_NODE_8_length_235602_cov_149.903" 235602 149.903 TRUE 33.57 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS024580" "US" "VC_3541_1" NA
"131077" "SRS024580_NODE_10_length_227515_cov_21.2831" 227515 21.2831 FALSE 32.47 FALSE FALSE "Myoviridae" NA NA 0 63 FALSE "SRS024580" "US" "VC_1774_9" NA
"131078" "SRS024580_NODE_12_length_205987_cov_23.8353" 205987 23.8353 FALSE 32.11 FALSE FALSE "Myoviridae" NA NA 0 39 FALSE "SRS024580" "US" "VC_3903_0" NA
"131396" "SRS024637_NODE_2_length_269235_cov_9.49837" 269235 9.49837 FALSE 49.98 FALSE FALSE "Myoviridae" NA NA 0 41 FALSE "SRS024637" "US" "" NA
"131499" "SRS024649_NODE_5_length_321215_cov_19.7676" 321215 19.7676 TRUE 51.31 FALSE FALSE "Siphoviridae" NA NA 2 60 FALSE "SRS024649" "US" "VC_8391_3" NA
"131662" "SRS042131_NODE_7_length_340668_cov_25.4747" 340668 25.4747 TRUE 36.46 FALSE FALSE "Myoviridae" NA NA 0 62 TRUE "SRS042131" "US" "VC_7832_10" NA
"131665" "SRS042131_NODE_21_length_254450_cov_163.175" 254450 163.175 FALSE 45.62 FALSE FALSE "Myoviridae" NA NA 0 32 FALSE "SRS042131" "US" "VC_8879_7" NA
"131666" "SRS042131_NODE_25_length_235767_cov_6.64831" 235767 6.64831 FALSE 32.78 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS042131" "US" "VC_1897_5" "Veillonella"
"132330" "SRS042643_NODE_7_length_257708_cov_12.4115" 257708 12.4115 FALSE 35.04 FALSE FALSE "Myoviridae" NA NA 0 57 FALSE "SRS042643" "US" "VC_178_6" NA
"132331" "SRS042643_NODE_8_length_252016_cov_63.2053" 252016 63.2053 FALSE 33.12 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS042643" "US" "VC_3828_3" NA
"132332" "SRS042643_NODE_10_length_240696_cov_9.46464" 240696 9.46464 FALSE 30.94 FALSE FALSE "Myoviridae" NA NA 0 31 FALSE "SRS042643" "US" "VC_3143_0" "Fusobacterium"
"132333" "SRS042643_NODE_12_length_204590_cov_53.1581" 204590 53.1581 FALSE 33.08 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS042643" "US" NA NA
"132563" "SRS042910_NODE_3_length_315088_cov_11.4398" 315088 11.4398 FALSE 29.54 FALSE FALSE "Myoviridae" NA NA 0 92 TRUE "SRS042910" "US" NA "Streptococcus"
"132564" "SRS042910_NODE_5_length_267639_cov_42.6806" 267639 42.6806 TRUE 53.39 FALSE FALSE "Siphoviridae" NA NA 0 29 FALSE "SRS042910" "US" "" NA
"132565" "SRS042910_NODE_6_length_222877_cov_21.4545" 222877 21.4545 FALSE 30.06 FALSE FALSE "Myoviridae" NA NA 0 69 FALSE "SRS042910" "US" "VC_172_4" "Veillonella"
"132722" "SRS042984_NODE_3_length_287576_cov_15.0657" 287576 15.0657 TRUE 27.81 FALSE FALSE "Myoviridae" NA NA 0 35 FALSE "SRS042984" "US" "VC_6797_0" NA
"132723" "SRS042984_NODE_5_length_263381_cov_23.199" 263381 23.199 TRUE 32.54 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS042984" "US" "VC_8803_5" NA
"133031" "SRS043018_NODE_3_length_201704_cov_10.7451" 201704 10.7451 FALSE 39.24 FALSE FALSE "Myoviridae" NA NA 0 86 FALSE "SRS043018" "US" "VC_4608_2" NA
"133211" "SRS043239_NODE_4_length_236893_cov_7.07556" 236893 7.07556 FALSE 30.96 FALSE FALSE "Myoviridae" NA NA 0 50 FALSE "SRS043239" "US" "VC_2166_3" "Veillonella"
"133596" "SRS043663_NODE_3_length_253199_cov_103.653" 253199 103.653 FALSE 33.03 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS043663" "US" "VC_3828_3" NA
"133597" "SRS043663_NODE_4_length_241716_cov_30.5707" 241716 30.5707 FALSE 36.38 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS043663" "US" "VC_178_5" NA
"133598" "SRS043663_NODE_7_length_200358_cov_62.6453" 200358 62.6453 TRUE 36.7 FALSE FALSE "Unassigned" NA NA 0 34 FALSE "SRS043663" "US" "VC_7054_6" NA
"133892" "SRS043755_NODE_1_length_227184_cov_5.73783" 227184 5.73783 FALSE 32.17 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS043755" "US" "VC_4090_3" NA
"134068" "SRS044230_NODE_5_length_271553_cov_76.12" 271553 76.12 TRUE 49.43 FALSE FALSE "Siphoviridae" NA NA 1 45 FALSE "SRS044230" "US" "VC_7508_3" "Rothia"
"134069" "SRS044230_NODE_9_length_235552_cov_53.6224" 235552 53.6224 TRUE 42.36 FALSE FALSE "Myoviridae" NA NA 0 74 FALSE "SRS044230" "US" "" NA
"134467" "SRS044448_NODE_2_length_373986_cov_7.29712" 373986 7.29712 FALSE 47.37 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS044448" "US" NA "Actinomyces"
"134469" "SRS044448_NODE_4_length_269851_cov_52.9964" 269851 52.9964 TRUE 42.32 FALSE FALSE "Siphoviridae" NA NA 1 45 FALSE "SRS044448" "US" "" NA
"134705" "SRS044486_NODE_2_length_236733_cov_48.8068" 236733 48.8068 TRUE 32.79 FALSE FALSE "Myoviridae" NA NA 0 45 FALSE "SRS044486" "US" "VC_1897_5" "Veillonella"
"134706" "SRS044486_NODE_3_length_227194_cov_96.9632" 227194 96.9632 TRUE 39.12 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS044486" "US" "VC_2385_1" NA
"134814" "SRS044662_NODE_19_length_254188_cov_12.7721" 254188 12.7721 TRUE 34.14 FALSE FALSE "Myoviridae" NA NA 0 104 FALSE "SRS044662" "US" "" NA
"134815" "SRS044662_NODE_22_length_243231_cov_22.4367" 243231 22.4367 TRUE 30.86 FALSE FALSE "Myoviridae" NA NA 0 33 FALSE "SRS044662" "US" "VC_3143_0" "Fusobacterium"
"134816" "SRS044662_NODE_25_length_232905_cov_15.7753" 232905 15.7753 TRUE 32.56 FALSE FALSE "Myoviridae" NA NA 0 60 FALSE "SRS044662" "US" "VC_1774_11" NA
"134817" "SRS044662_NODE_26_length_224341_cov_8.62739" 224341 8.62739 TRUE 29.48 FALSE FALSE "Myoviridae" NA NA 0 41 FALSE "SRS044662" "US" "VC_2881_10" "Lachnoanaerobaculum"
"135266" "SRS045127_NODE_1_length_246162_cov_12.4049" 246162 12.4049 FALSE 44.52 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS045127" "US" "VC_1655_3" NA
"135398" "SRS045197_NODE_3_length_324668_cov_7.14177" 324668 7.14177 FALSE 32.29 FALSE FALSE "Myoviridae" NA NA 0 58 FALSE "SRS045197" "US" NA NA
"135400" "SRS045197_NODE_8_length_238845_cov_13.2761" 238845 13.2761 TRUE 36.88 FALSE FALSE "Myoviridae" NA NA 0 53 TRUE "SRS045197" "US" "VC_635_19" "Streptococcus"
"135401" "SRS045197_NODE_9_length_231675_cov_18.468" 231675 18.468 FALSE 29.31 FALSE FALSE "Myoviridae" NA NA 0 58 FALSE "SRS045197" "US" "VC_1770_1" "Veillonella"
"135701" "SRS045262_NODE_1_length_211049_cov_23.9758" 211049 23.9758 TRUE 39.66 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS045262" "US" NA NA
"136109" "SRS045645_NODE_8_length_219184_cov_16.5152" 219184 16.5152 TRUE 30.1 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS045645" "US" NA NA
"136460" "SRS045715_NODE_1_length_467018_cov_11.8268" 467018 11.8268 FALSE 35.05 FALSE FALSE "Myoviridae" NA NA 0 78 TRUE "SRS045715" "US" "VC_7832_9" NA
"136462" "SRS045715_NODE_3_length_267460_cov_8.63725" 267460 8.63725 FALSE 33.45 FALSE FALSE "Myoviridae" NA NA 0 43 FALSE "SRS045715" "US" "VC_4224_3" NA
"136464" "SRS045715_NODE_6_length_218703_cov_13.0934" 218703 13.0934 FALSE 36.04 FALSE FALSE "Myoviridae" NA NA 0 48 FALSE "SRS045715" "US" "VC_1671_4" NA
"136835" "SRS046623_NODE_1_length_241565_cov_20.0282" 241565 20.0282 FALSE 39.17 FALSE FALSE "Siphoviridae" NA NA 0 48 TRUE "SRS046623" "US" NA NA
"136869" "SRS046686_NODE_1_length_286903_cov_49.677" 286903 49.677 FALSE 36.91 FALSE FALSE "Myoviridae" NA NA 0 53 TRUE "SRS046686" "US" NA "Streptococcus"
"136870" "SRS046686_NODE_2_length_214097_cov_130.255" 214097 130.255 FALSE 39.5 FALSE FALSE "Myoviridae" NA NA 0 80 FALSE "SRS046686" "US" "VC_2385_0" NA
"137351" "SRS047100_NODE_1_length_449263_cov_16.0097" 449263 16.0097 TRUE 32.24 FALSE FALSE "Myoviridae" NA NA 0 80 TRUE "SRS047100" "US" "VC_4090_1" NA
"137352" "SRS047100_NODE_3_length_256983_cov_71.5093" 256983 71.5093 FALSE 49.64 FALSE FALSE "Siphoviridae" NA NA 1 47 FALSE "SRS047100" "US" "VC_7508_2" "Rothia"
"137986" "SRS047219_NODE_5_length_235418_cov_78.0599" 235418 78.0599 TRUE 31.78 FALSE FALSE "Myoviridae" NA NA 0 49 FALSE "SRS047219" "US" "VC_1899_4" "Veillonella"
"138158" "SRS047265_NODE_1_length_242703_cov_6.02786" 242703 6.02786 FALSE 33.39 FALSE FALSE "Myoviridae" NA NA 0 53 TRUE "SRS047265" "US" "VC_4998_1" NA
"138218" "SRS047590_NODE_5_length_276833_cov_10.4231" 276833 10.4231 FALSE 35.9 FALSE FALSE "Myoviridae" NA NA 0 93 FALSE "SRS047590" "US" "" NA
"138220" "SRS047590_NODE_10_length_227714_cov_9.36474" 227714 9.36474 TRUE 39 FALSE FALSE "Myoviridae" NA NA 0 81 FALSE "SRS047590" "US" "VC_2385_1" NA
"138282" "SRS047634_NODE_2_length_263710_cov_7.45722" 263710 7.45722 TRUE 40.06 FALSE FALSE "Myoviridae" NA NA 0 84 FALSE "SRS047634" "US" "VC_3542_0" NA
"138507" "SRS047824_NODE_5_length_256643_cov_25.6867" 256643 25.6867 TRUE 33.04 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS047824" "US" "VC_3828_3" NA
"138509" "SRS047824_NODE_9_length_234576_cov_48.782" 234576 48.782 FALSE 31.15 FALSE FALSE "Myoviridae" NA NA 0 42 FALSE "SRS047824" "US" "VC_12659_0" NA
"138510" "SRS047824_NODE_10_length_228522_cov_35.1674" 228522 35.1674 TRUE 32.61 FALSE FALSE "Myoviridae" NA NA 0 55 FALSE "SRS047824" "US" "VC_1774_11" "Veillonella"
"138893" "SRS048411_NODE_3_length_252033_cov_10.1961" 252033 10.1961 FALSE 27.16 FALSE FALSE "Myoviridae" NA NA 1 60 TRUE "SRS048411" "US" "" NA
"139101" "SRS048719_NODE_1_length_279258_cov_17.5972" 279258 17.5972 FALSE 38.73 FALSE FALSE "Myoviridae" NA NA 0 107 FALSE "SRS048719" "US" "VC_703_1" NA
"139148" "SRS048791_NODE_2_length_224018_cov_14.7076" 224018 14.7076 FALSE 31.5 FALSE FALSE "Myoviridae" NA NA 0 59 TRUE "SRS048791" "US" "VC_1769_9" NA
"139149" "SRS048791_NODE_4_length_204838_cov_14.6621" 204838 14.6621 TRUE 33.63 FALSE FALSE "Myoviridae" NA NA 0 70 FALSE "SRS048791" "US" "VC_3541_1" NA
"139359" "SRS048893_NODE_5_length_279520_cov_18.3317" 279520 18.3317 TRUE 59.46 FALSE FALSE "Siphoviridae" NA NA 1 55 FALSE "SRS048893" "US" "VC_6935_6" "Atopobium"
"139360" "SRS048893_NODE_9_length_228881_cov_46.0352" 228881 46.0352 FALSE 32.51 FALSE FALSE "Myoviridae" NA NA 0 61 FALSE "SRS048893" "US" "VC_1774_9" "Veillonella"
"139502" "SRS049147_NODE_1_length_346093_cov_58.6741" 346093 58.6741 TRUE 36.49 FALSE FALSE "Myoviridae" NA NA 0 64 TRUE "SRS049147" "US" "VC_7832_10" NA
"139503" "SRS049147_NODE_3_length_279592_cov_9.94556" 279592 9.94556 TRUE 31.17 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS049147" "US" "VC_2700_6" NA
"139504" "SRS049147_NODE_4_length_254313_cov_5.01895" 254313 5.01895 FALSE 35.13 FALSE FALSE "Myoviridae" NA NA 0 56 FALSE "SRS049147" "US" "VC_178_6" NA
"139505" "SRS049147_NODE_7_length_234759_cov_5.24956" 234759 5.24956 TRUE 33 FALSE FALSE "Myoviridae" NA NA 0 47 FALSE "SRS049147" "US" "VC_1897_5" "Veillonella"
"139870" "SRS049253_NODE_4_length_248345_cov_59.4897" 248345 59.4897 FALSE 31.89 FALSE FALSE "Myoviridae" NA NA 0 30 FALSE "SRS049253" "US" "VC_3143_10" "Fusobacterium"
"140336" "SRS049318_NODE_2_length_282916_cov_18.1053" 282916 18.1053 TRUE 38.22 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS049318" "US" "VC_4192_1" NA
"140337" "SRS049318_NODE_3_length_275278_cov_10.5696" 275278 10.5696 TRUE 33.64 FALSE FALSE "Myoviridae" NA NA 0 108 FALSE "SRS049318" "US" "VC_703_0" NA
"140338" "SRS049318_NODE_5_length_260427_cov_7.01686" 260427 7.01686 TRUE 32.54 FALSE FALSE "Myoviridae" NA NA 0 75 FALSE "SRS049318" "US" "VC_8803_5" NA
"140339" "SRS049318_NODE_9_length_212020_cov_15.2792" 212020 15.2792 TRUE 31.27 FALSE FALSE "Myoviridae" NA NA 0 68 FALSE "SRS049318" "US" "VC_240_20" NA
"140652" "SRS049389_NODE_2_length_336461_cov_102.716" 336461 102.716 FALSE 32.42 FALSE FALSE "Myoviridae" NA NA 0 67 TRUE "SRS049389" "US" "VC_4090_14" NA
"140653" "SRS049389_NODE_5_length_243253_cov_14.9142" 243253 14.9142 TRUE 36.38 FALSE FALSE "Myoviridae" NA NA 0 53 FALSE "SRS049389" "US" "VC_178_5" NA
"140654" "SRS049389_NODE_7_length_231243_cov_30.6114" 231243 30.6114 FALSE 33.71 FALSE FALSE "Myoviridae" NA NA 0 82 FALSE "SRS049389" "US" "VC_3541_1" NA
"141983" "SRS049995_NODE_4_length_400867_cov_8.25354" 400867 8.25354 FALSE 30.54 FALSE FALSE "Myoviridae" NA NA 0 90 TRUE "SRS049995" "US" NA NA
"142275" "SRS050029_NODE_3_length_248730_cov_32.1946" 248730 32.1946 FALSE 44.48 FALSE FALSE "Myoviridae" NA NA 0 51 FALSE "SRS050029" "US" "VC_1655_3" NA
